929,17,5,0,,,,,,,
930,18,1,0,,,,,,,
931,19,1,0,,,,,,,
932,1,4,1,,,,,,,
933,2,0,0,,,,,,,
934,3,0,0,,,,,,,
935,4,0,0,,,,,,,
936,5,1,2,,,,,,,
937,6,0,0,,,,,,,
938,7,0,0,,,,,,,
939,8,11,5,,,,,,,
940,9,12,1,,,,,,,
941,10,7,16,,,,,,,
942,11,5,19,,,,,,,
943,12,7,4,,,,,,,
944,13,7,6,,,,,,,
945,14,4,4,,,,,,,
946,15,5,5,,,,,,,
947,16,0,1,,,,,,,
948,17,4,0,,,,,,,
949,18,1,5,,,,,,,
950,19,1,2,,,,,,,
951,1,1,0,,,,,,,
952,2,0,0,,,,,,,
953,3,0,1,,,,,,,
954,4,0,0,,,,,,,
955,5,2,5,,,,,,,
956,6,1,0,,,,,,,
957,7,2,0,,,,,,,
958,8,15,9,,,,,,,
959,9,3,5,,,,,,,
960,10,13,6,,,,,,,
961,11,6,13,,,,,,,
962,12,10,2,,,,,,,
963,13,5,8,,,,,,,
964,14,8,6,,,,,,,
965,15,2,3,,,,,,,
966,16,1,0,,,,,,,
967,17,0,1,,,,,,,
968,18,0,1,,,,,,,
969,19,1,1,,,,,,,
970,1,10,8,,,,,,,
971,2,0,0,,,,,,,
972,3,0,1,,,,,,,
973,4,0,0,,,,,,,
974,5,2,0,,,,,,,
975,6,0,1,,,,,,,
976,7,0,0,,,,,,,
977,8,8,6,,,,,,,
978,9,2,5,,,,,,,
979,10,3,2,,,,,,,
980,11,0,9,,,,,,,
981,12,5,6,,,,,,,
982,13,6,2,,,,,,,
983,14,2,2,,,,,,,
984,15,0,4,,,,,,,
985,16,0,2,,,,,,,
986,17,0,0,,,,,,,
987,18,1,0,,,,,,,
988,19,0,1,,,,,,,
989,1,0,1,,,,,,,
990,2,0,0,,,,,,,
991,3,1,1,,,,,,,
992,4,0,0,,,,,,,
993,5,2,0,,,,,,,
994,6,2,0,,,,,,,
995,7,0,1,,,,,,,
996,8,8,14,,,,,,,
997,9,1,3,,,,,,,
998,10,5,2,,,,,,,
999,11,0,2,,,,,,,
1000,12,3,5,,,,,,,
1001,13,11,8,,,,,,,
1002,14,7,5,,,,,,,
1003,15,0,5,,,,,,,
1004,16,2,0,,,,,,,
1005,17,2,0,,,,,,,
1006,18,4,0,,,,,,,
1007,19,4,3,,,,,,,
1008,1,0,0,,,,,,,
1009,2,1,0,,,,,,,
1010,3,1,4,,,,,,,
1011,4,0,0,,,,,,,
1012,5,0,0,,,,,,,
1013,6,1,0,,,,,,,
1014,7,0,0,,,,,,,
1015,8,2,6,,,,,,,
1016,9,3,2,,,,,,,
1017,10,5,1,,,,,,,
1018,11,0,9,,,,,,,
1019,12,1,2,,,,,,,
1020,13,3,4,,,,,,,
1021,14,6,15,,,,,,,
1022,15,5,3,,,,,,,
1023,16,1,0,,,,,,,
1024,17,1,0,,,,,,,
1025,18,5,2,,,,,,,
1026,19,3,4,,,,,,,
1027,1,1,6,,,,,,,
1028,2,0,0,,,,,,,
1029,3,2,2,,,,,,,
1030,4,0,0,,,,,,,
1031,5,3,3,,,,,,,
1032,6,0,2,,,,,,,
1033,7,0,0,,,,,,,
1034,8,9,10,,,,,,,
1035,9,3,5,,,,,,,
1036,10,3,2,,,,,,,
1037,11,1,11,,,,,,,
1038,12,4,4,,,,,,,
1039,13,10,7,,,,,,,
1040,14,1,4,,,,,,,
1041,15,0,3,,,,,,,
1042,16,2,3,,,,,,,
1043,17,1,0,,,,,,,
1044,18,2,3,,,,,,,
1045,19,2,0,,,,,,,
1046,1,0,2,,,,,,,
1047,2,0,0,,,,,,,
1048,3,2,1,,,,,,,
1049,4,0,2,,,,,,,
1050,5,1,1,,,,,,,
1051,6,1,0,,,,,,,
1052,7,0,0,,,,,,,
1053,8,7,4,,,,,,,
1054,9,6,5,,,,,,,
1055,10,8,5,,,,,,,
1056,11,0,9,,,,,,,
1057,12,3,0,,,,,,,
1058,13,5,4,,,,,,,
1059,14,10,6,,,,,,,
1060,15,0,0,,,,,,,
1061,16,2,0,,,,,,,
1062,17,0,0,,,,,,,
1063,18,0,3,,,,,,,
1064,19,3,0,,,,,,,
1065,1,7,0,,,,,,,
1066,2,1,0,,,,,,,
1067,3,0,1,,,,,,,
1068,4,0,0,,,,,,,
1069,5,0,1,,,,,,,
1070,6,1,0,,,,,,,
1071,7,0,1,,,,,,,
1072,8,6,4,,,,,,,
1073,9,5,2,,,,,,,
1074,10,4,3,,,,,,,
1075,11,0,11,,,,,,,
1076,12,3,2,,,,,,,
1077,13,1,3,,,,,,,
1078,14,5,8,,,,,,,
1079,15,3,1,,,,,,,
1080,16,0,0,,,,,,,
1081,17,0,0,,,,,,,
1082,18,2,2,,,,,,,
1083,19,2,2,,,,,,,
1084,1,4,2,,,,,,,
1085,2,0,1,,,,,,,
1086,3,4,0,,,,,,,
1087,4,0,0,,,,,,,
1088,5,2,0,,,,,,,
1089,6,0,0,,,,,,,
1090,7,0,0,,,,,,,
1091,8,6,4,,,,,,,
1092,9,10,4,,,,,,,
1093,10,4,3,,,,,,,
1094,11,0,5,,,,,,,
1095,12,4,2,,,,,,,
1096,13,2,3,,,,,,,
1097,14,5,4,,,,,,,
1098,15,1,2,,,,,,,
1099,16,0,0,,,,,,,
1100,17,0,1,,,,,,,
1101,18,0,2,,,,,,,
1102,19,0,1,,,,,,,
1103,1,0,1,,,,,,,
1104,2,0,0,,,,,,,
1105,3,2,3,,,,,,,
1106,4,0,0,,,,,,,
1107,5,2,2,,,,,,,
1108,6,3,1,,,,,,,
1109,7,0,2,,,,,,,
1110,8,5,16,,,,,,,
1111,9,6,3,,,,,,,
1112,10,5,3,,,,,,,
1113,11,0,12,,,,,,,
1114,12,4,4,,,,,,,
1115,13,4,1,,,,,,,
1116,14,6,1,,,,,,,
1117,15,2,4,,,,,,,
1118,16,0,0,,,,,,,
1119,17,0,1,,,,,,,
1120,18,6,1,,,,,,,
1121,19,2,0,,,,,,,
1122,1,5,6,,,,,,,
1123,2,0,2,,,,,,,
1124,3,2,3,,,,,,,
1125,4,0,0,,,,,,,
1126,5,2,0,,,,,,,
1127,6,0,0,,,,,,,
1128,7,0,0,,,,,,,
1129,8,3,7,,,,,,,
1130,9,3,0,,,,,,,
1131,10,1,5,,,,,,,
1132,11,0,12,,,,,,,
1133,12,4,3,,,,,,,
1134,13,5,4,,,,,,,
1135,14,9,8,,,,,,,
1136,15,2,0,,,,,,,
1137,16,0,0,,,,,,,
1138,17,0,2,,,,,,,
1139,18,5,2,,,,,,,
1140,19,4,0,,,,,,,
